region,age,education_level,gender,marital_status,dependents_count,household_income_sources,employment_type,mpesa_monthly_transactions,utility_payment_timeliness,farm_size_acres,soil_quality_index,farming_years,crop_type_current,past_crop_performance_index,agroclimatic_zone,rainfall_forecast_next_90d,historical_drought_risk,cooperative_member,mobile_advisory_usage,loan_default_past,input_use_history,has_insurance_before,willing_to_subscribe_insurance
Kitale,60.93287834975425,Tertiary,Male,Widowed,4.97760411288336,"['Livestock', 'Small Business']",Full-time,9336.668420833776,0.4268983660127521,3.469272799449344,0.3266871997152576,17.84851120539957,Beans,0.7088606871107603,Kisumu_Z1,165.83357183851757,0.2009322268989913,True,True,True,Irregular,False,True
Kiambu,62.24462173122797,Primary,Female,Widowed,2.759938806273288,"['Livestock', 'Small Business']",Self-employed,11264.40370037439,0.6611981818793796,2.385074194937056,0.5289788799277463,3.713024007465374,Sorghum,0.8378394201792967,Kiambu_Z3,185.29484424485045,0.9349941764005923,False,True,True,Regular,True,False
Kiambu,58.38200352151051,Secondary,Female,Single,4.84812887560766,"['Small Business', 'Livestock']",Full-time,16296.212613575455,0.8847100793544328,2.184497814066924,0.5844992038730461,24.7404384462136,Tomatoes,0.3177009000650723,Kiambu_Z1,295.48743240819107,0.2018506111854675,True,False,False,Regular,True,True
Kitale,60.38122953264736,Secondary,Female,Single,0.994375097809148,"['None', 'Small Business']",Self-employed,15631.348355200404,0.8639766172080389,3.6941687213220815,0.2439763655500019,22.213722084057963,Beans,0.6801001564599016,Kitale_Z1,402.95136472219406,0.490308127441302,False,False,True,Regular,False,True
Kiambu,47.76043307972557,Primary,Male,Single,1.0377745163983292,"['Small Business', 'Remittance']",Full-time,5696.459374289504,0.7708018844000959,3.5187574776702912,0.8574400646522438,12.473454829962051,Beans,0.4780955816054537,Kisumu_Z1,273.5239277292643,0.8465567930606928,True,True,False,Regular,True,True
Kiambu,33.4472162971717,Primary,Male,Single,6.0220822931403895,"['Livestock', 'Remittance']",Self-employed,15086.81420115821,0.8410498641289438,3.792069349984352,0.4447968130067125,4.4101122972597935,Sorghum,0.4106349814780869,Narok_Z1,373.6238995784872,1.0720571739753304,True,True,True,Regular,False,False
Kisumu,63.173456810624415,Tertiary,Female,Single,6.159017064289196,"['Remittance', 'Livestock']",Casual,1836.9037698428767,0.6052076985248601,4.488000211550152,0.579534020154357,4.067058587107935,Tomatoes,1.0535116211420696,Kitale_Z1,373.723706573188,0.7483293854335372,False,True,True,Regular,True,True
Kitale,46.0,Secondary,Female,Widowed,1.0,"['Livestock', 'Remittance']",Full-time,2321.05,0.97,1.56,0.6,8.0,Beans,0.4,Kitale_Z1,135.7,0.48,True,False,False,Regular,True,False
Kisumu,22.147419540638804,Secondary,Male,Single,5.918801905317658,"['Small Business', 'Livestock']",Unemployed,18348.79623789672,1.033019288546769,4.366561197109544,0.6605047335087324,21.8428834854896,Kale,0.7057854452874393,Embu_Z2,296.33002538275554,0.699679270535881,False,False,True,Regular,False,False
Kiambu,24.274452818909506,Primary,Female,Widowed,-0.1237228465524312,"['Livestock', 'Remittance']",Full-time,13090.604159035023,0.7457803640225403,1.276304896381526,0.3610200097375571,24.691328714969536,Beans,0.535391707052993,Embu_Z3,139.7875841952383,0.2969186409000122,True,False,True,Irregular,False,False
Kitale,44.18074823349576,Secondary,Female,Single,0.2455765133962291,"['None', 'Remittance']",Full-time,5122.172087604838,0.9355385104470394,3.5766374491140223,0.5823934029470165,23.9857077300356,Kale,0.5117494289603879,Narok_Z1,163.0139815884097,0.472337059678187,True,True,False,Regular,True,True
Kiambu,22.96664209514599,Primary,Female,Married,0.928671813606638,"['None', 'Remittance']",Casual,2250.440658462074,0.9322533208378732,4.349478769928302,0.2941036373052065,7.68128412395385,Tomatoes,0.3916918392868859,Embu_Z1,82.40778962037184,1.006818995675813,False,True,False,Regular,False,True
Kiambu,24.214789849182925,Secondary,Female,Widowed,6.016040165477153,"['Remittance', 'Small Business']",Full-time,1717.69241182869,1.0247439114537256,3.4509154539466347,0.5568762266726623,21.67546498829761,Beans,0.8556042445276519,Kiambu_Z3,128.4419927810581,0.7419187338882786,False,False,True,Regular,False,True
Embu,45.94968210996639,Primary,Female,Widowed,2.920832757910455,"['Livestock', 'Small Business']",Full-time,1751.0350090901195,0.6817491524505069,3.7079182965108575,0.5107069169926196,12.756015313743127,Maize,0.8149096239241712,Kiambu_Z1,148.62294473989152,0.8966796662328806,False,True,True,Irregular,False,False
Kiambu,17.675971877867834,Primary,Female,Single,0.1750066897205584,"['Small Business', 'Livestock']",Full-time,11695.605001166372,0.8873528700316783,3.483038468682031,0.3740796649480329,4.528465167073005,Kale,0.2940819212277192,Kiambu_Z3,298.4589176076713,0.54929188898887,False,False,True,Irregular,True,True
Kiambu,46.10941369800278,Primary,Male,Widowed,6.147164366327349,"['Livestock', 'Small Business']",Full-time,12220.08566222842,0.4320654254969903,0.8943004049099939,0.2226902119107267,9.152821464102097,Beans,0.8966701516161283,Embu_Z2,160.37862727481573,1.0375114060709434,True,True,False,Regular,True,False
Narok,19.16897518141982,Secondary,Male,Single,4.90458489484823,"['Livestock', 'Small Business']",Self-employed,17465.58648281846,0.5661147711389417,4.393373235752212,0.1691143397543511,16.59873185817291,Beans,0.615850978055972,Kiambu_Z2,290.63269966166143,0.373351745327773,True,True,True,Regular,True,False
Kisumu,33.47839303648966,Secondary,Female,Single,0.7458194165557812,"['Livestock', 'Small Business']",Full-time,13899.82551322424,0.8682501315059464,1.4296812226047364,0.7675654899397428,5.735114719029887,Beans,0.875283769680113,Kitale_Z1,116.92105613042663,0.1910179263635331,False,True,True,Regular,True,True
Kiambu,23.953602808146165,Primary,Female,Single,3.1374237533026,"['Remittance', 'Livestock']",Unemployed,5759.28965834939,0.8992161400306784,3.6960298355210406,0.6881094270627649,7.764627516840616,Beans,0.8168624432834162,Kiambu_Z2,123.59525220310518,0.9619141378169346,True,True,True,Regular,True,True
Embu,33.0980402437926,Primary,Female,Single,0.9978044877755148,"['Small Business', 'Remittance']",Full-time,11223.36118585127,0.5190501641086682,3.395542233644843,0.5993687790237282,20.03171472309143,Maize,0.8025469922956908,Kiambu_Z2,197.39445399586208,0.4321388413804156,False,True,False,Regular,True,True
Kiambu,24.0,Secondary,Female,Widowed,6.0,"['Small Business', 'Remittance']",Self-employed,8011.31,0.75,1.65,0.8,1.0,Kale,0.95,Kiambu_Z3,290.4,0.94,True,False,False,Regular,False,False
Kiambu,21.414794491737663,Secondary,Male,Widowed,1.1895141434968024,"['Small Business', 'Livestock']",Full-time,5569.02787139089,0.4476176882778825,3.569764279523497,0.7441374078550679,17.616566045462783,Kale,0.4645434274509268,Kiambu_Z3,153.2586697340366,0.9917997625240824,False,True,False,Regular,True,False
Kiambu,60.377986526111584,Secondary,Female,Single,2.941381129157036,"['None', 'Small Business']",Full-time,18699.05724241981,0.7963959613804751,2.1375836314561885,0.2863326153869175,1.5309782177796818,Beans,0.4556489607197265,Kitale_Z2,105.83669650385124,0.7901275578357253,False,True,True,Regular,False,False
Kiambu,34.881593909666975,Primary,Male,Married,4.94816394774687,"['Remittance', 'Livestock']",Self-employed,19614.817872234933,0.9136620512443924,0.5322170850127097,0.3968134437083248,6.564681635310252,Beans,0.8123179016993961,Embu_Z2,142.90174112176788,0.9508053782427952,True,True,True,Regular,False,True
Embu,61.76412669448148,Secondary,Female,Married,3.1588824987447075,"['None', 'Small Business']",Full-time,17513.59419652942,0.7180655159267932,1.8706759342754795,0.644718658669736,1.2718972631457637,Tomatoes,0.8069625984276321,Kisumu_Z2,184.22169111572748,0.8492194507526308,False,True,False,Irregular,True,True
Embu,34.735540890532924,Secondary,Female,Single,1.2917356952588803,"['None', 'Small Business']",Self-employed,2058.86095799192,0.8841377608004242,3.579076838044578,0.4894514446338622,4.9515016585539104,Tomatoes,0.7620126698831394,Embu_Z1,291.72234069499467,0.2309644767730546,True,True,True,Regular,False,False
Kiambu,23.84464132475213,Tertiary,Male,Single,4.628575339090307,"['None', 'Livestock']",Full-time,9173.061031595427,1.0135553987253918,1.6838347869404608,0.531503302545552,4.604284096549879,Sorghum,0.9308792108510384,Embu_Z2,100.4408304399074,0.7346424203454576,False,False,True,Irregular,False,False
Kitale,17.224929900434873,Primary,Male,Single,5.976323570324603,"['Livestock', 'Small Business']",Casual,16342.715567909969,0.2819983865925019,1.2082951468223138,0.4085832667684105,4.008153761256174,Beans,0.6423439929074513,Kiambu_Z3,279.7227737345868,0.3574058600829802,True,False,False,Regular,True,False
Kiambu,24.73407945327487,Tertiary,Male,Married,2.8446322321851296,"['Small Business', 'Livestock']",Full-time,5744.888553163155,0.7177565496186463,4.655050455723393,0.2699350823784817,23.643199758724368,Kale,0.3575997096873944,Kisumu_Z1,273.83167406617235,0.1857526785887109,True,True,True,Regular,False,False
Kisumu,60.41517709026782,Primary,Female,Single,0.0170956189308286,"['None', 'Small Business']",Self-employed,1618.5507507917637,0.4639217877554988,4.371605550629187,0.47386236324635,24.99543432725984,Tomatoes,0.763503883690297,Embu_Z1,83.07459840444264,0.9364112281032032,True,True,False,Irregular,True,False
Kisumu,61.20595714985061,Secondary,Female,Single,0.0912778771716243,"['Livestock', 'Remittance']",Full-time,7554.353723579626,0.8720201398780105,3.491359677303716,0.3281020779720508,7.316713828665009,Kale,0.7012338500977697,Embu_Z3,74.52991508698327,0.7236012834817981,False,True,True,Regular,False,True
Kitale,61.30930619236764,Secondary,Male,Single,3.9728575966169895,"['None', 'Small Business']",Self-employed,7276.095200464838,0.8575140904680566,4.093387044478367,0.4902207965021791,1.271762235769812,Kale,0.8096696231071502,Kiambu_Z3,111.07954460278933,0.392697947786429,False,True,True,Regular,True,True
Kiambu,19.351448812136795,Secondary,Female,Single,2.8558444315285128,"['None', 'Small Business']",Self-employed,1809.7036177148536,0.449896510243473,4.000527707729384,0.3856071919425795,0.1813648277804608,Sorghum,0.5137585504786429,Kitale_Z3,105.31892777194616,0.9414177471902968,True,False,False,Irregular,True,True
Kisumu,24.14526701697205,Secondary,Female,Married,3.140205582789453,"['Small Business', 'Livestock']",Casual,2918.368544624708,0.4885533195298633,4.153647435157401,0.6080573657624576,19.780001781147632,Beans,0.9754440146744636,Kiambu_Z1,192.078718686968,0.2647503847826741,False,True,False,Regular,True,False
Kitale,18.97429033442056,Primary,Male,Widowed,3.180437957604364,"['Livestock', 'Remittance']",Unemployed,19228.298271861546,0.7805798145964368,3.692375310507591,0.5016500812477487,4.5343790485876,Tomatoes,0.6311397702484912,Kisumu_Z1,197.526666540078,0.5947731303706436,False,True,False,Regular,True,True
Kiambu,32.05010762084739,Primary,Female,Single,2.951048080143843,"['None', 'Small Business']",Full-time,19681.78900735547,0.4749164195960111,2.499300886500299,0.3267511631665118,15.297863417994552,Kale,1.000219170009918,Narok_Z2,128.340430542078,0.3417906272014843,False,True,True,Irregular,True,True
Narok,47.861843118298495,Tertiary,Female,Widowed,3.0163076617261475,"['Small Business', 'Livestock']",Self-employed,12816.60883297311,1.0122264542322867,0.972158676863936,0.4925936037879379,0.6123544991235097,Maize,0.992133675652252,Kiambu_Z3,131.47444722396102,1.0117165620517206,False,True,False,Regular,False,False
Kitale,59.773438716247504,Secondary,Female,Single,0.9734846431203104,"['Small Business', 'Remittance']",Unemployed,5573.808533079293,0.9271778756604926,4.096645542345114,0.3840465108559303,20.973220938365543,Beans,0.513092606187844,Kisumu_Z1,144.24493510932837,0.9902326422044324,True,False,False,Regular,True,True
Narok,65.0,Secondary,Female,Single,0.0,"['None', 'Small Business']",Casual,1609.15,0.7,4.33,0.3,20.0,Maize,0.77,Narok_Z1,191.3,0.94,True,True,True,Irregular,False,False
Embu,45.064208868027,Primary,Male,Single,4.922213358571316,"['None', 'Remittance']",Full-time,1407.9663964294157,0.6588613387324082,2.4589501406689696,0.5151356364350088,6.209483715462811,Tomatoes,0.6550314231635128,Kiambu_Z3,147.37550781272148,0.7711085597263113,False,True,False,Regular,False,False
Kitale,22.036847544947605,Secondary,Female,Widowed,3.082234743122129,"['Livestock', 'Remittance']",Self-employed,19378.570137995423,0.4107791690224062,2.5554674512680995,0.3958652686418791,19.57314219044849,Sorghum,0.8201099637515739,Narok_Z1,284.1918189221416,0.7892569305225086,False,False,False,Regular,False,True
Narok,18.61608089007228,Secondary,Male,Single,1.0095024488772315,"['Remittance', 'Livestock']",Self-employed,11811.717511123885,0.9650768305978812,0.3382446300181684,0.816780752816192,17.943257405216308,Maize,0.650782197233015,Kitale_Z2,296.45508051880324,0.2764163117561915,False,True,False,Regular,True,True
Kitale,22.79833723818915,Primary,Male,Married,0.0772380591900116,"['Small Business', 'Remittance']",Full-time,3706.3814084241626,0.7151276801696904,4.420801074574259,0.8111104718327483,21.770393689220235,Kale,0.1790201855633562,Kiambu_Z3,114.35088765905,0.5360471543605748,False,False,True,Regular,False,False
Kiambu,23.219549102359625,Primary,Female,Widowed,2.906667420822424,"['None', 'Livestock']",Self-employed,1884.50591606763,0.985454488906746,3.844272408642061,0.2182064120047776,3.705193228368983,Sorghum,0.4839157225664833,Kiambu_Z2,109.04664182461003,0.9403590383490004,True,True,False,Regular,True,False
Narok,19.497587629223844,Primary,Male,Married,4.93825051354791,"['None', 'Small Business']",Self-employed,2400.4707887934924,0.3246089197386278,3.5713323066013576,0.8646618648431856,3.7854528685966966,Sorghum,0.9568993240651852,Embu_Z1,119.92755841402214,0.1231823188999145,False,True,True,Regular,True,False
Kiambu,61.40662398278504,Primary,Female,Single,0.1178473093008455,"['Small Business', 'Livestock']",Self-employed,16030.087364290355,0.8813064793106778,4.466816135216448,0.4833650401377736,13.244738132170117,Beans,0.4169812435385021,Kisumu_Z1,137.84844475907485,0.6110372432394094,False,False,False,Irregular,True,True
Embu,19.12692456483145,Secondary,Female,Single,4.926481895327143,"['Livestock', 'Small Business']",Self-employed,19585.382487579376,0.95398623709675,4.043282188819173,0.6505300613667788,15.19401629444563,Beans,0.3853222209441023,Kiambu_Z3,140.21458857914575,0.9219012851167828,False,True,False,Regular,True,False
Kitale,17.679244613074097,Secondary,Female,Widowed,2.916879376789692,"['Remittance', 'Livestock']",Casual,18590.811308802808,0.9033702038010288,3.6764087037634345,0.1984127465193197,17.630712267263114,Maize,0.5122139145356577,Embu_Z1,292.1514460854305,0.4805891947787493,False,False,False,Regular,True,True
Kitale,19.21087666149361,Secondary,Female,Widowed,5.054310681348582,"['None', 'Remittance']",Unemployed,1679.6522321028351,0.5095064648601383,4.531426703908141,0.3286175309501464,22.68197463401781,Beans,0.4968495591377564,Kiambu_Z3,199.50473512632027,0.742984357034054,False,True,False,Irregular,False,False
Kiambu,62.12140212344632,Secondary,Female,Single,5.086318296707171,"['Remittance', 'Livestock']",Full-time,19089.85084997986,0.8874726984329646,1.2953534470122132,0.2198832578516041,21.92464447255224,Beans,0.5846809380733443,Kisumu_Z2,180.19715857512583,0.9431015427379676,False,True,False,Irregular,False,True
Kiambu,23.54697562339684,Secondary,Female,Married,1.0729090411748188,"['Remittance', 'Livestock']",Self-employed,1443.6515212910267,0.6852067467428298,4.639881966743053,0.8554476501705017,2.229410815407781,Tomatoes,0.7488044438557848,Embu_Z3,109.97541310978642,0.8125006515181349,False,True,True,Regular,False,True
Kiambu,24.027540516802183,Secondary,Female,Widowed,5.185101891357856,"['None', 'Small Business']",Casual,11172.123122744217,0.7715076917139008,4.030811305684638,0.4385882096970448,1.1720334645829025,Sorghum,0.7403496110511344,Kiambu_Z3,404.17411305489634,0.1620897980977706,False,True,False,Regular,True,False
Kiambu,20.87793181646716,Secondary,Male,Widowed,0.1027777231949775,"['Livestock', 'Small Business']",Self-employed,9588.05791278366,0.5055708226730213,3.7056242805820574,0.5397381687862863,7.130484454758248,Beans,1.0218273875633963,Kiambu_Z3,130.33479263489664,0.552533475083781,False,True,True,Irregular,False,True
Embu,64.8926388675578,Primary,Male,Single,3.103090296963218,"['None', 'Livestock']",Full-time,3739.5625829314367,0.9899651157804528,0.5346521424559356,0.203841591411891,1.8870943864981475,Tomatoes,0.5727500997901633,Kiambu_Z2,197.31246258755056,0.7286744580311756,False,True,True,Regular,True,True
Kiambu,65.0596472069525,Secondary,Female,Married,2.1099947563607806,"['Small Business', 'Livestock']",Full-time,8347.056347886051,0.9691738686044932,1.76222583106972,0.7907885567610642,8.341869545517776,Kale,1.0170712185632662,Kisumu_Z1,104.59280122813098,0.2043218198125266,False,False,False,Regular,False,True
